Ax,Ay,Az,Gx,Gy,Gz,Label
0.297,-0.013,1.062,-4.979,10.876,286.685,Yaw
0.055,-0.008,1.081,-3.439,21.298,286.685,Yaw
-0.331,0.190,0.998,14.866,3.588,286.685,Yaw
-0.014,0.360,0.997,11.200,-1.864,286.685,Yaw
-0.374,0.341,1.017,3.981,2.800,263.156,Yaw
-0.335,0.270,0.998,-4.489,7.490,171.430,Yaw
-0.160,0.001,1.058,-4.323,3.955,84.184,Yaw
0.002,-0.001,0.987,-15.470,4.839,-0.604,Yaw
-0.154,0.248,1.100,13.073,-15.846,-105.315,Yaw
-0.124,0.236,1.015,2.109,-8.663,-253.076,Yaw
-0.144,0.210,1.049,-0.175,-3.273,-286.685,Yaw
-0.352,-0.343,1.136,-7.963,-2.608,-286.685,Yaw
-0.395,0.325,0.964,-3.491,-3.194,-286.685,Yaw
0.104,0.276,0.495,-6.948,-9.336,-286.685,Yaw
0.663,0.309,1.081,13.624,-8.260,-274.628,Yaw
0.627,0.104,1.027,10.938,-10.045,-173.268,Yaw
0.155,0.051,1.008,39.139,-32.069,-127.076,Yaw
0.005,-0.359,1.035,6.641,-11.795,-95.979,Yaw
0.063,0.075,1.004,-2.013,-1.059,-0.009,Yaw
0.468,0.110,1.055,-3.194,0.910,132.204,Yaw
0.216,0.134,1.030,-2.791,5.504,273.376,Yaw
0.289,0.142,0.990,-7.157,14.438,286.685,Yaw
0.010,-0.037,1.052,-4.349,14.604,286.685,Yaw
-0.165,0.399,1.035,0.507,11.935,286.685,Yaw
-0.130,0.146,1.047,13.458,3.938,286.685,Yaw
-0.132,0.248,1.012,9.642,-0.079,253.216,Yaw
-0.096,0.084,1.034,0.954,4.673,198.126,Yaw
-0.156,0.118,1.032,-5.005,4.174,176.426,Yaw
-0.243,0.256,0.971,3.666,-0.770,62.545,Yaw
0.007,0.075,1.031,-2.730,1.120,-2.257,Yaw
-0.231,0.146,1.033,-2.555,-7.061,-174.055,Yaw
0.084,0.362,1.024,1.094,-10.167,-285.644,Yaw
-0.141,-0.345,1.027,3.544,-15.715,-286.685,Yaw
-0.517,-0.045,1.111,-34.877,2.144,-286.685,Yaw
-0.854,0.461,0.936,-7.814,8.374,-286.685,Yaw
0.175,0.198,1.031,22.645,-2.634,-286.685,Yaw
0.207,0.214,0.979,17.019,-22.986,-286.685,Yaw
0.707,0.214,1.028,16.161,-15.829,-200.637,Yaw
0.844,-0.030,1.076,11.113,-12.285,-64.173,Yaw
0.276,0.187,0.903,-2.345,-1.400,9.765,Yaw
0.299,-0.148,1.041,0.709,-2.047,130.314,Yaw
0.554,0.021,1.173,-20.186,19.941,286.685,Yaw
0.489,-0.107,0.978,-45.045,29.907,286.685,Yaw
0.360,0.106,1.036,-15.024,8.304,286.685,Yaw
-0.042,0.133,0.878,13.869,-13.991,286.685,Yaw
0.096,0.510,1.093,62.624,-39.086,286.685,Yaw
-0.343,0.363,1.031,5.241,1.076,259.612,Yaw
-0.488,0.336,1.016,0.875,0.333,130.725,Yaw
-0.068,0.110,1.025,-0.726,-1.697,24.701,Yaw
0.014,0.026,1.029,-3.929,-3.132,-0.779,Yaw
-0.294,0.178,1.005,-3.220,-2.520,-10.500,Yaw
-0.231,0.138,1.018,-1.461,-5.968,-171.255,Yaw
-0.111,0.001,1.192,-11.716,21.919,-285.810,Yaw
-0.227,0.370,0.937,-3.902,-0.009,-286.685,Yaw
-0.348,0.331,1.120,7.963,-4.541,-286.685,Yaw
-0.234,0.002,0.994,11.655,-6.510,-286.685,Yaw
0.109,0.594,1.037,17.132,-11.419,-286.685,Yaw
0.262,0.330,1.016,14.061,-12.390,-286.685,Yaw
0.923,0.164,1.208,57.846,-48.353,-249.130,Yaw
0.683,-0.162,1.099,5.565,-8.671,-35.333,Yaw
0.011,0.037,1.018,1.925,-4.235,-0.656,Yaw
0.389,0.121,1.001,1.391,-2.590,65.205,Yaw
0.377,0.111,1.035,-5.968,8.321,254.730,Yaw
0.247,0.222,1.037,-8.243,11.865,286.685,Yaw
0.120,0.215,1.041,-8.881,10.106,286.685,Yaw
-0.245,-0.130,1.088,-28.490,19.591,286.685,Yaw
0.003,0.008,0.937,-4.637,13.825,286.685,Yaw
0.133,0.217,0.936,7.184,-6.519,280.000,Yaw
-0.136,0.258,1.050,33.556,-23.030,173.110,Yaw
-0.221,0.174,1.009,0.761,0.333,104.878,Yaw
-0.426,0.149,1.031,1.111,-3.062,40.688,Yaw
0.063,0.267,1.012,5.346,-9.004,-59.491,Yaw
-0.243,0.038,1.051,0.123,-8.645,-228.926,Yaw
-0.584,-0.061,0.963,-8.024,-8.041,-286.685,Yaw
-0.614,-0.076,1.097,-9.502,-11.953,-286.685,Yaw
-0.391,0.471,1.041,-7.875,1.829,-286.685,Yaw
0.326,0.496,0.989,17.509,-7.735,-286.685,Yaw
0.880,-0.028,1.036,23.424,-21.289,-207.760,Yaw
0.832,0.111,1.072,16.126,-17.972,-52.045,Yaw
0.617,0.336,0.969,11.226,-8.689,41.834,Yaw
0.407,-0.245,1.100,-2.861,4.970,270.462,Yaw
0.311,0.094,1.070,-13.142,10.325,286.685,Yaw
0.081,0.097,0.939,-36.855,22.085,286.685,Yaw
0.092,0.021,1.004,-4.952,0.936,286.685,Yaw
-0.171,0.090,0.961,25.112,-14.438,286.685,Yaw
-0.136,0.336,1.144,39.104,-21.131,270.839,Yaw
-0.361,0.299,1.010,3.246,-0.306,134.330,Yaw
-0.420,0.177,1.029,-0.262,-1.715,28.096,Yaw
0.017,0.115,1.001,-0.298,-1.435,-4.471,Yaw
-0.233,0.067,1.049,1.050,-6.414,-86.424,Yaw
-0.306,0.058,1.040,-0.796,-10.596,-281.059,Yaw
-0.340,-0.096,0.991,-14.271,-2.082,-286.685,Yaw
-0.399,0.117,0.951,-31.378,10.736,-286.685,Yaw
-0.531,0.452,1.009,8.636,-5.057,-286.685,Yaw
0.408,0.353,1.000,51.170,-39.970,-286.685,Yaw
0.694,0.068,0.944,21.656,-29.934,-284.008,Yaw
0.938,0.218,1.060,0.516,-9.441,-73.071,Yaw
0.306,0.315,1.000,3.999,-7.280,12.504,Yaw
0.326,-0.123,1.043,-0.166,4.489,196.639,Yaw
0.250,0.012,1.062,-6.930,9.188,284.559,Yaw
0.170,0.169,0.997,-9.852,11.305,286.685,Yaw
0.009,-0.020,1.021,-22.855,17.868,286.685,Yaw
0.028,-0.245,1.010,-15.137,17.202,286.685,Yaw
-0.021,0.097,0.834,29.208,-16.485,286.685,Yaw
-0.442,0.255,1.062,4.559,-0.543,182.893,Yaw
-0.190,0.177,1.013,-0.717,1.803,94.290,Yaw
-0.185,0.183,1.016,-1.138,-2.257,31.728,Yaw
0.021,0.188,0.973,-3.089,-1.531,-6.545,Yaw
-0.262,0.141,1.035,1.295,-6.825,-148.846,Yaw
-0.323,0.031,1.086,-9.529,-5.574,-286.685,Yaw
-0.645,0.034,0.973,-4.883,-9.485,-286.685,Yaw
-0.407,0.148,1.080,-2.844,-2.118,-286.685,Yaw
0.045,0.598,0.952,16.590,-14.236,-286.685,Yaw
0.633,0.228,0.983,26.810,-21.962,-286.685,Yaw
0.863,-0.074,1.074,5.871,-15.636,-189.262,Yaw
-0.004,0.011,1.055,0.551,-3.649,-5.407,Yaw
0.365,0.258,0.989,9.511,-10.780,51.153,Yaw
0.317,-0.128,1.052,-0.700,3.334,213.316,Yaw
0.266,0.080,1.047,-11.279,13.239,286.685,Yaw
0.144,0.261,1.054,-13.869,16.888,286.685,Yaw
0.266,0.128,0.969,-1.750,6.125,286.685,Yaw
-0.355,-0.033,0.947,27.589,0.989,286.685,Yaw
-0.258,0.458,0.987,7.936,-1.549,212.284,Yaw
-0.427,0.252,1.041,0.989,-0.464,63.149,Yaw
-0.038,0.029,1.022,-2.135,-1.986,12.591,Yaw
0.010,0.015,1.024,-4.760,-2.039,-1.339,Yaw
-0.277,0.242,1.026,-2.371,-1.278,-49.761,Yaw
-0.177,0.183,1.014,-3.631,-0.534,-273.105,Yaw
-0.138,0.037,0.877,-37.205,23.642,-286.685,Yaw
-0.437,-0.012,1.020,1.820,-8.199,-286.685,Yaw
-0.386,0.127,1.113,11.611,-5.302,-286.685,Yaw
-0.145,0.414,0.982,8.610,-2.730,-286.685,Yaw
0.753,0.068,1.063,11.156,-13.090,-285.513,Yaw
0.674,0.186,1.041,5.355,-10.972,-69.081,Yaw
0.203,0.180,1.011,23.301,-22.540,34.528,Yaw
0.235,-0.000,0.989,17.237,-9.520,175.551,Yaw
0.091,-0.164,1.063,-7.805,12.189,286.685,Yaw
0.201,-0.077,1.064,-8.943,18.323,286.685,Yaw
0.083,-0.253,1.094,-34.799,34.020,286.685,Yaw
0.212,0.133,0.967,43.120,-26.381,286.685,Yaw
-0.136,0.319,1.037,9.135,-5.994,228.970,Yaw
-0.237,0.224,1.026,3.911,-1.207,123.314,Yaw
-0.271,0.216,1.008,1.225,-1.207,83.396,Yaw
0.002,-0.002,1.024,-8.286,-0.647,-1.636,Yaw
-0.217,0.151,1.021,0.569,-2.888,-33.513,Yaw
-0.167,0.122,1.011,-1.942,-5.749,-171.990,Yaw
-0.163,-0.017,1.152,-11.988,-0.481,-286.685,Yaw
-0.393,0.079,0.957,-9.188,1.689,-286.685,Yaw
-0.364,0.305,1.053,14.507,-6.825,-286.685,Yaw
-0.469,0.167,1.049,13.667,-10.570,-286.685,Yaw
0.232,0.488,0.927,21.315,-19.933,-286.685,Yaw
0.997,0.098,1.046,19.128,-22.995,-212.126,Yaw
0.673,0.200,1.100,8.969,-14.945,-14.149,Yaw
0.392,0.314,0.916,1.138,-3.080,14.700,Yaw
1.933,-0.535,0.165,-17.351,-238.639,279.414,Shake
1.098,0.087,0.266,-3.211,-286.685,286.685,Shake
-1.366,1.367,1.283,-48.991,-286.685,286.685,Shake
-1.999,1.392,1.164,-35.114,-286.685,286.685,Shake
-1.999,-0.311,0.687,19.005,-226.117,37.896,Shake
-1.999,-0.244,1.548,32.086,243.609,-245.656,Shake
-1.999,-0.502,0.589,-88.427,286.685,-186.375,Shake
-1.905,-0.270,-0.099,-104.221,286.685,-273.324,Shake
-0.717,-0.046,-0.347,-13.046,286.685,-286.685,Shake
-0.459,-0.132,-0.078,76.746,248.631,-278.758,Shake
0.104,0.015,0.286,128.319,189.114,-273.691,Shake
0.480,0.060,1.382,151.305,195.431,-231.227,Shake
0.836,-0.227,1.999,41.396,217.875,-206.281,Shake
1.571,-0.548,1.850,-199.640,206.159,-57.304,Shake
0.844,-0.425,0.708,-286.685,153.720,190.120,Shake
-0.032,-0.199,0.042,-286.685,38.588,273.184,Shake
-1.545,-0.459,-1.997,-278.486,-131.635,235.139,Shake
-1.935,-0.196,-1.997,173.469,-286.685,96.618,Shake
0.181,-0.278,-0.865,277.804,-286.685,-22.374,Shake
0.231,-0.378,-0.099,243.250,-286.685,-19.416,Shake
0.747,-0.040,1.888,191.467,-286.685,-90.842,Shake
1.269,-0.151,1.999,-27.860,-34.869,-163.765,Shake
1.592,-0.086,1.399,-164.106,286.685,-141.277,Shake
-0.248,-0.377,1.541,-267.759,286.685,-140.438,Shake
-0.372,-0.208,0.632,-286.685,286.685,-286.492,Shake
0.017,-0.344,0.396,-283.124,286.685,-237.116,Shake
0.412,-0.772,-0.318,-238.341,282.870,-120.724,Shake
1.115,-1.146,-1.997,-54.180,-257.644,29.164,Shake
0.214,0.175,-0.185,286.685,-286.685,200.970,Shake
-0.724,-0.373,1.031,269.185,-286.685,112.910,Shake
0.002,-0.647,1.265,205.896,-286.685,-100.765,Shake
0.607,0.185,1.999,-36.995,253.986,-158.515,Shake
-0.358,-0.209,1.991,-280.455,286.685,-286.685,Shake
-0.095,0.132,0.970,-286.685,286.685,-286.685,Shake
0.585,0.174,0.374,-286.650,286.685,-286.685,Shake
1.474,-0.671,-0.988,-230.055,265.073,-273.805,Shake
1.999,-0.733,-1.997,132.379,-286.633,70.805,Shake
1.036,0.319,0.074,286.685,-286.685,255.421,Shake
0.933,0.019,1.249,286.685,-286.685,81.007,Shake
0.494,-0.025,1.999,286.685,-266.612,127.024,Shake
-1.999,-0.376,1.999,-36.768,286.685,93.966,Shake
-1.121,-0.377,1.376,-276.535,286.685,-286.685,Shake
-0.178,-0.741,0.440,-286.685,286.685,-286.685,Shake
0.842,-1.010,-1.997,-251.212,97.099,-286.685,Shake
1.094,0.028,-1.949,280.709,-286.685,99.872,Shake
-0.067,0.778,0.089,286.685,-286.685,-8.181,Shake
1.999,-0.093,1.999,266.122,-224.577,-280.166,Shake
1.999,0.020,1.797,-50.627,286.685,-183.584,Shake
1.393,-0.377,0.212,-286.685,286.685,67.095,Shake
-0.124,-0.530,-0.531,-286.685,286.685,-42.096,Shake
-0.210,-0.398,-1.997,-175.525,-286.195,44.397,Shake
-0.552,0.216,-1.997,240.363,-286.685,175.201,Shake
-0.288,0.026,0.954,286.685,-286.685,-5.224,Shake
1.801,-0.171,1.999,143.710,286.685,-141.741,Shake
-0.065,0.023,0.140,-286.685,286.685,240.546,Shake
-1.999,0.441,-1.678,-282.441,-72.774,52.526,Shake
-1.999,-0.155,-1.997,130.874,-286.685,-67.848,Shake
0.199,1.341,-0.198,286.685,-286.685,-282.380,Shake
1.762,-0.325,1.999,278.399,267.418,-108.666,Shake
-1.473,-0.179,1.276,-224.341,286.685,105.298,Shake
-1.999,0.257,-1.108,-286.685,282.695,-24.946,Shake
-1.999,-0.038,-1.997,149.170,-286.685,-163.555,Shake
0.014,0.683,-0.282,286.519,-286.685,-286.685,Shake
1.999,0.372,1.999,285.250,267.059,-239.417,Shake
-0.268,-0.807,1.680,-192.658,286.685,32.235,Shake
-1.329,-0.112,-0.129,-286.685,286.641,-39.874,Shake
-1.999,-0.678,-1.997,11.042,-286.589,-66.439,Shake
-0.803,0.355,-0.017,230.046,-286.685,-282.992,Shake
1.999,-0.038,1.999,249.917,113.391,-280.332,Shake
1.689,-0.676,1.980,-240.818,286.685,-113.680,Shake
-0.272,-0.325,0.462,-286.685,286.685,-55.134,Shake
-1.061,-0.380,-1.677,-245.516,-234.605,-142.861,Shake
-1.071,-0.377,-1.584,70.639,-286.685,-114.284,Shake
1.984,-0.205,1.550,123.812,-237.186,-286.685,Shake
1.999,-0.356,1.999,34.405,286.685,-71.041,Shake
1.049,-0.397,1.110,-286.055,286.685,207.944,Shake
-0.715,0.313,-0.907,-286.685,286.685,8.479,Shake
-1.917,-0.555,-1.997,-246.960,-285.250,-5.329,Shake
-1.567,0.044,-1.378,263.112,-286.685,-65.039,Shake
0.255,-0.008,0.835,286.685,-279.457,-256.524,Shake
-0.326,-1.051,1.830,40.162,286.011,-81.515,Shake
-1.591,-0.421,0.148,-251.300,286.685,-159.110,Shake
-0.305,-0.268,-0.191,-190.943,286.685,-286.685,Shake
0.658,0.169,0.385,-42.928,22.216,-274.802,Shake
1.999,-0.637,0.020,-3.404,-283.561,-102.497,Shake
1.999,0.149,0.484,191.363,-286.685,286.685,Shake
-0.310,1.997,1.999,-81.497,-286.685,286.685,Shake
-1.999,1.997,-1.550,-263.786,-106.295,286.685,Shake
-1.999,1.894,-1.017,155.680,123.086,-188.667,Shake
-1.999,0.046,1.529,97.151,286.685,-286.685,Shake
-1.629,-0.171,-0.717,-77.963,162.680,-286.685,Shake
-0.890,0.346,-0.827,64.330,189.822,-286.685,Shake
-0.116,0.633,0.427,158.497,277.961,-286.685,Shake
0.690,0.695,1.238,104.414,218.216,-286.685,Shake
1.999,-0.553,0.809,-30.590,-100.677,-229.005,Shake
1.999,-0.014,0.233,-12.609,-205.844,282.774,Shake
1.624,1.024,0.323,-86.380,-152.652,286.685,Shake
-1.999,1.997,-0.034,-153.624,-173.600,286.685,Shake
-1.999,0.195,-0.997,241.754,-49.919,57.347,Shake
-1.999,-0.604,0.531,103.040,-8.943,-286.685,Shake
-1.315,-0.746,0.300,28.709,-103.757,-286.685,Shake
-0.853,-0.230,0.103,61.854,174.851,-286.046,Shake
0.081,0.603,0.575,20.528,270.515,-286.685,Shake
1.621,0.920,0.593,-57.286,159.268,-286.685,Shake
1.999,0.183,0.190,-125.624,86.870,-264.565,Shake
1.999,-0.393,-0.613,-41.501,-34.011,247.643,Shake
1.405,0.749,0.207,8.592,-235.288,286.685,Shake
-1.999,1.996,1.414,-19.801,-275.240,286.685,Shake
-1.999,-1.265,-1.975,90.361,-226.765,283.684,Shake
-1.999,-0.699,0.770,93.695,-43.146,-286.431,Shake
-1.992,-1.168,0.537,0.201,-46.174,-208.372,Shake
-1.999,-0.197,-0.181,-33.355,208.154,-280.359,Shake
-1.573,0.413,-0.250,-27.405,286.685,-286.685,Shake
-0.092,1.172,0.461,24.981,220.080,-286.685,Shake
1.388,1.371,0.970,47.827,73.815,-286.685,Shake
1.999,0.271,1.212,-38.876,-21.184,-276.203,Shake
1.999,0.207,1.003,-81.095,-91.919,30.538,Shake
1.930,0.994,0.285,-177.555,-133.105,286.685,Shake
0.763,1.446,0.304,-155.811,-282.310,286.685,Shake
-0.245,1.872,0.375,-74.051,-286.685,286.685,Shake
-1.999,1.548,-0.881,56.857,-255.719,286.685,Shake
-1.999,-0.232,-0.185,142.651,-97.720,167.930,Shake
-1.999,-1.096,-0.605,-23.284,-147.289,-119.647,Shake
-1.999,-0.564,-0.905,45.850,-57.260,-108.220,Shake
-1.999,-0.193,-0.391,86.949,27.790,-259.849,Shake
-1.736,0.238,0.069,78.225,93.713,-286.685,Shake
-0.642,0.683,0.278,96.871,21.849,-286.685,Shake
0.255,1.034,0.949,101.325,81.918,-286.685,Shake
0.884,1.064,1.283,30.634,158.401,-286.685,Shake
1.999,0.504,1.313,-75.302,73.973,-286.685,Shake
1.999,-0.163,0.562,-113.216,-89.723,-77.009,Shake
1.999,0.161,0.235,-139.729,-57.750,286.169,Shake
1.802,0.761,-0.051,-139.834,-112.271,286.685,Shake
1.015,1.751,0.563,-146.178,-216.807,286.685,Shake
-1.999,1.997,-0.034,-170.091,-122.850,286.685,Shake
-1.999,0.311,-1.934,76.177,195.107,218.435,Shake
-1.999,0.301,-0.662,150.342,286.685,-104.230,Shake
-1.999,-0.496,-1.206,11.427,256.253,-32.533,Shake
-1.999,-0.078,-1.997,-20.659,-162.216,-125.878,Shake
-1.531,0.306,-1.467,118.650,-286.685,-269.220,Shake
-0.771,0.472,-1.004,84.306,-286.685,-286.685,Shake
0.008,0.280,-0.376,7.639,-286.685,-286.685,Shake
0.004,0.031,-0.211,-88.305,-286.685,-286.685,Shake
1.600,-0.390,0.232,-9.336,-286.685,-258.344,Shake
1.999,-0.493,-0.001,6.326,283.815,-68.626,Shake
1.992,-0.431,-0.002,-25.401,286.685,120.960,Shake
-0.484,-0.251,-1.382,-187.268,286.685,286.685,Shake
-1.999,-0.830,-0.326,-199.334,283.771,114.065,Shake
-0.540,0.055,-1.997,-9.844,-286.685,-286.554,Shake
0.424,-0.381,-1.637,207.952,-286.685,-286.685,Shake
1.999,-0.102,-0.088,284.462,-283.124,-286.064,Shake
1.557,-0.390,1.954,225.304,286.685,52.780,Shake
-0.982,-0.288,0.949,-255.378,286.685,153.659,Shake
-1.988,0.012,-1.844,-286.685,30.083,-121.065,Shake
-0.941,-0.003,-1.997,68.889,-286.685,-76.878,Shake
-1.295,-0.047,-0.402,285.591,-286.685,-113.540,Shake
1.999,0.047,1.335,279.624,131.959,-286.659,Shake
1.139,-0.436,1.230,-53.515,286.685,201.399,Shake
-1.993,0.054,-0.187,-286.685,282.853,281.794,Shake
-1.999,0.112,-1.997,-273.753,-236.180,-111.116,Shake
-1.790,0.475,-1.923,226.223,-286.685,-268.117,Shake
1.939,0.441,1.009,286.685,-276.622,-286.685,Shake
1.819,-0.365,1.999,206.098,286.685,40.994,Shake
-0.338,-0.158,0.307,-271.478,286.685,276.001,Shake
-1.999,0.314,-1.051,-286.580,148.794,146.738,Shake
-1.999,0.048,-1.954,164.194,-286.685,-159.924,Shake
0.763,1.206,0.600,286.685,-286.685,-286.685,Shake
1.999,0.257,1.999,274.671,257.066,-243.460,Shake
1.497,-0.153,1.913,-19.696,286.685,234.754,Shake
-1.180,0.602,0.397,-285.793,286.353,261.354,Shake
-1.999,-0.109,-1.207,-139.038,-223.431,154.700,Shake
-0.633,0.379,-0.108,173.084,-286.685,-252.070,Shake
0.909,0.362,1.694,281.269,-159.154,-164.071,Shake
1.512,0.161,1.999,170.056,269.378,66.894,Shake
-0.222,0.508,0.674,-189.525,286.685,262.736,Shake
-1.254,0.512,-0.137,-284.069,286.685,227.587,Shake
-1.801,0.429,-0.721,-177.301,82.688,77.613,Shake
-1.999,0.058,-0.389,-54.215,-240.625,-49.542,Shake
-1.360,0.129,0.257,32.681,-286.685,-141.715,Shake
-1.257,0.204,0.580,30.861,-286.685,-284.121,Shake
-0.380,0.158,0.658,-62.405,-286.685,-286.685,Shake
0.737,-0.178,0.402,-83.562,-286.685,-285.040,Shake
1.785,-0.156,0.572,-39.821,71.067,-92.715,Shake
1.450,0.194,0.636,6.265,286.685,235.034,Shake
-0.274,0.677,-0.081,-16.371,286.685,286.685,Shake
-1.541,0.253,-0.695,-99.120,286.685,286.641,Shake
-1.999,0.267,-0.018,-166.679,227.360,-22.400,Shake
-1.479,1.287,-1.997,-131.548,-286.685,-286.685,Shake
-0.056,0.557,-0.391,-81.384,-286.685,-286.685,Shake
1.999,0.115,0.938,-19.679,-104.825,-262.544,Shake
1.999,-0.055,0.888,72.835,286.685,171.482,Shake
-1.674,0.524,-0.664,-91.647,286.685,286.685,Shake
-1.999,-0.246,-0.001,-148.811,286.685,-176.531,Shake
-1.999,0.547,-1.972,-127.916,-286.685,-286.685,Shake
-0.577,0.774,-1.926,-30.861,-286.685,-286.685,Shake
1.987,-0.400,0.104,75.565,-286.650,-286.685,Shake
1.999,0.055,1.999,256.288,286.685,2.608,Shake
-1.109,-0.500,1.328,-250.180,286.685,142.240,Shake
-1.868,0.303,0.692,-286.685,286.685,-172.454,Shake
-1.062,-0.327,-1.997,-254.074,-230.729,-286.685,Shake
0.152,0.591,-1.985,150.666,-286.685,-265.589,Shake
1.999,-0.379,0.372,238.149,-275.730,-285.967,Shake
1.928,-0.789,1.831,148.321,286.685,166.451,Shake
0.111,-0.076,0.803,-185.684,286.685,272.878,Shake
-1.924,0.455,-0.928,-286.685,282.844,5.696,Shake
-1.251,-0.230,-1.997,-139.536,-286.685,-199.780,Shake
0.124,0.136,-0.842,219.739,-286.685,-203.193,Shake
1.698,-0.429,1.474,286.685,-4.515,-121.756,Shake
1.004,-0.680,1.283,125.790,286.685,200.436,Shake
-1.285,-0.045,-0.107,-150.133,286.685,284.235,Shake
-1.999,-0.361,-1.471,-148.024,194.810,59.465,Shake
-1.772,-0.006,-1.997,88.673,-286.685,-239.680,Shake
-0.054,0.196,-1.675,209.755,-286.685,-286.685,Shake
1.835,-0.397,0.153,261.669,-286.685,-286.685,Shake
1.999,-0.816,1.999,183.934,-159.040,-132.842,Shake
0.812,-0.720,1.692,-33.119,286.685,205.765,Shake
0.973,-0.521,1.238,-53.261,286.685,285.749,Shake
0.318,-0.107,0.154,-149.607,286.685,286.685,Shake
-1.693,-0.696,-1.005,-117.162,286.685,106.671,Shake
-1.784,-0.487,-1.997,-164.054,-237.055,-219.870,Shake
0.121,0.711,-1.943,65.914,-286.685,-286.562,Shake
1.999,-0.292,0.369,218.820,-286.685,-286.685,Shake
1.999,-0.795,1.905,154.341,-193.515,-146.676,Shake
0.639,0.144,1.450,0.901,286.685,285.696,Shake
-1.297,-0.155,-0.160,-41.624,286.685,193.541,Shake
-1.999,-0.266,-0.539,-39.917,283.106,-142.564,Shake
-0.515,-0.208,-1.997,11.996,-286.685,-197.628,Shake
-0.274,0.375,-1.491,74.139,-286.685,-182.761,Shake
1.059,-0.366,0.328,255.850,-286.685,-286.685,Shake
1.998,-0.042,1.999,121.573,125.694,-68.512,Shake
1.042,-0.054,1.000,-52.833,286.685,182.744,Shake
-0.111,-0.245,-0.410,-100.118,286.685,161.499,Shake
-1.394,-0.396,-0.481,-80.010,286.685,-46.252,Shake
-1.505,-0.909,-0.279,-63.481,285.110,-173.337,Shake
-0.494,-0.687,-1.935,-68.994,-286.685,-31.124,Shake
-0.212,0.149,-1.864,92.488,-286.685,-38.806,Shake
-0.014,0.057,0.278,264.267,-286.685,-269.062,Shake
1.487,-0.173,0.755,230.361,-286.685,-285.294,Shake
1.999,-0.054,1.999,62.414,-211.759,-47.057,Shake
0.849,-0.282,0.353,-150.666,286.685,70.052,Shake
0.174,-0.400,1.156,47.451,286.685,107.266,Shake
-0.551,-0.318,1.742,61.915,286.685,111.353,Shake
-0.621,-0.093,0.759,-250.075,286.685,-253.225,Shake
-0.843,-0.887,-0.319,-258.711,286.685,-269.316,Shake
0.040,-0.670,-1.997,1.120,-286.685,-122.124,Shake
0.301,-0.574,-1.122,176.181,-286.685,-4.568,Shake
-0.147,0.187,0.656,286.685,-286.685,43.662,Shake
1.799,-0.431,0.683,201.303,-286.685,-252.805,Shake
1.999,0.226,1.999,50.864,-110.889,66.395,Shake
1.319,-0.132,0.556,-119.621,286.685,106.216,Shake
-0.142,-0.583,0.990,-140.464,286.685,22.540,Shake
-1.498,-0.422,1.057,-220.124,286.685,-100.205,Shake
-0.279,-0.627,0.469,-286.685,286.685,-286.685,Shake
-0.738,-1.314,-1.411,-186.410,-208.705,-266.402,Shake
0.320,-0.100,-1.980,53.287,-286.685,-140.166,Shake
-0.477,0.175,-1.991,234.929,-286.685,-271.040,Shake
1.983,-0.664,1.885,286.685,-286.685,-133.201,Shake
1.777,-0.613,1.999,-12.819,195.344,-20.659,Shake
0.747,-0.048,1.698,-286.466,286.685,9.608,Shake
0.468,0.103,-0.297,-286.685,286.685,-209.519,Shake
-0.668,-0.923,-0.922,-240.520,286.685,-161.473,Shake
0.371,-0.655,-1.984,-16.389,-280.989,24.587,Shake
0.889,-0.521,-1.093,-29.907,-286.685,-21.997,Shake
0.672,-0.318,1.252,280.892,-285.906,-49.674,Shake
1.658,-0.277,1.522,0.254,286.685,12.574,Shake
0.275,-0.449,-0.028,-270.288,286.685,173.180,Shake
-0.735,0.164,-1.038,-283.255,267.181,-61.311,Shake
0.059,-0.163,-1.997,-115.412,-286.685,11.244,Shake
-0.473,-0.146,-1.874,79.144,-286.685,2.888,Shake
1.207,-0.067,1.362,286.685,-240.520,-222.688,Shake
1.783,-0.582,1.602,253.094,286.685,-42.368,Shake
-0.715,0.094,0.189,-154.402,286.685,286.685,Shake
-1.999,0.415,-0.326,-286.641,275.223,245.359,Shake
-1.999,-0.180,-1.997,-131.250,-286.685,-42.814,Shake
-0.125,-0.463,-0.155,86.660,-286.685,-286.353,Shake
1.999,-0.614,1.999,205.783,134.829,-196.648,Shake
0.994,-0.793,1.922,-78.942,286.685,217.210,Shake
-1.999,-0.062,0.298,-240.476,286.685,205.931,Shake
-1.999,-0.216,-0.997,-211.234,-51.607,-175.577,Shake
-0.934,-0.180,-1.392,-115.168,-286.685,-286.685,Shake
0.297,-0.790,-0.530,-30.091,-286.685,-262.141,Shake
1.403,-0.590,1.394,163.004,250.154,-18.559,Shake
0.514,-0.535,1.492,148.321,286.685,122.010,Shake
-1.352,-0.091,0.255,-201.399,286.685,96.959,Shake
-1.999,0.038,-1.168,-286.685,215.548,-263.419,Shake
-0.572,0.080,-1.997,-90.571,-286.685,-267.557,Shake
-0.961,-0.062,-1.626,5.040,-286.685,-224.481,Shake
1.452,-0.334,0.973,170.511,-66.159,-197.890,Shake
0.244,-0.802,1.591,61.583,286.685,34.510,Shake
-1.754,-0.259,0.526,-281.645,286.685,-64.662,Shake
-1.851,0.290,-1.404,-286.685,147.035,-283.342,Shake
-0.152,-0.207,-1.997,-28.122,-286.685,-207.830,Shake
